Filename,Cluster
14.171251391301992_38.944681217205975_14.1562794699_38.899765453.png,1
5.0661736045699985_39.8033863219_5.0661736045699985_39.8033863219.png,0
6.9430215026100015_37.280044783798004_6.9430215026100015_37.2950167052.png,1
11.630467962798008_38.4188571016_11.6454398842_38.4188571016.png,1
7.703076100655976_38.0946319154_7.65816033645_38.0946319154.png,1
12.786743610698009_36.93031443_12.801715532100001_36.93031443.png,1
13.687432940205975_38.104210313098_13.642517175999998_38.119182234499995.png,1
7.190390827665977_35.50611457200598_7.145475063460001_35.4611988078.png,0
9.119086844844023_35.87326393930598_9.16400260905_35.828348175100004.png,1
9.386243033163984_40.25144162320199_9.35629919036_40.2364697018.png,0
9.045200521153985_38.84369369270398_9.015256678350001_38.8137498499.png,1
5.6315869466280075_37.426806845305975_5.64655886803_37.3818910811.png,1
13.046795082803984_39.412079380605974_13.01685124_39.3671636164.png,1
14.238552155094025_38.58798764360199_14.283467919300001_38.5730157222.png,1
9.802170849654024_36.29738244349402_9.84708661386_36.3422982077.png,1
13.494877284501992_39.4757236203_13.4799053631_39.4757236203.png,1
8.95748548658_38.7621280316_8.95748548658_38.7621280316.png,1
7.0204703088_40.274573162294026_7.0204703088_40.3194889265.png,0
12.635938153001993_39.439423938901996_12.6209662316_39.4244520175.png,1
6.151280607711993_36.70592018990398_6.1363086863100005_36.6759763471.png,1
11.546082137701994_41.44413349700398_11.531110216300002_41.4141896542.png,0
9.834990578265977_37.46102590839403_9.79007481406_37.5059416726.png,1
8.53392278709_39.28324288840199_8.53392278709_39.268270967.png,1
6.990526465996016_40.28954508369602_7.0204703088_40.3194889265.png,1
9.862058535261992_36.35727012910199_9.84708661386_36.3422982077.png,0
10.936989824603986_38.051489421301994_10.907045981800001_38.0365174999.png,0
9.041868778436015_38.69998520309602_9.07181262124_38.7299290459.png,1
9.506610090204024_41.313463333794026_9.55152585441_41.358379098.png,0
6.230049732193985_36.5861907555_6.2001058893900005_36.5861907555.png,1
9.050059772803984_38.74835128360199_9.02011593_38.7333793622.png,1
7.231288333775028_35.29062344629202_7.226046683280001_35.2944712687.png,1
13.488904127296015_39.493748301501995_13.5188479701_39.4787763801.png,0
11.917610029094023_39.098154379_11.9625257933_39.098154379.png,1
9.079095690775976_38.88748383930598_9.03417992657_38.842568075100004.png,1
13.513398984803985_39.452384116594025_13.483455142_39.4972998808.png,1
13.563763734305976_39.523692144305976_13.5188479701_39.4787763801.png,0
5.758880005984024_36.581091960900004_5.803795770190001_36.581091960900004.png,0
11.223601314298007_38.28139703419602_11.238573235699999_38.311340877.png,1
9.327439168494024_38.277447020594025_9.3723549327_38.3223627848.png,1
9.019208005168007_38.79765231089403_9.03417992657_38.842568075100004.png,1
11.532812379896015_41.39242125799402_11.5627562227_41.4373370222.png,0
8.935937503464023_38.651066734194025_8.98085326767_38.6959824984.png,1
6.63095001102_36.7852027008_6.63095001102_36.7852027008.png,0
8.154826326088008_35.68554789750598_8.16979824749_35.6406321333.png,0
11.094942491103984_39.16258151680598_11.0649986483_39.117665752600004.png,1
11.048822455205976_39.92381791369801_11.003906691_39.9387898351.png,1
8.566697056771991_39.31228145180598_8.551725135369999_39.267365687600005.png,0
6.375893382719999_38.7269447069_6.375893382719999_38.7269447069.png,1
10.006878190821991_37.647636949694025_9.99190626942_37.6925527139.png,1
11.117477697535012_39.66466073264654_11.1436010999_39.6325847592.png,1
9.002946462875975_38.793001999105975_8.95803069867_38.7480862349.png,1
7.298447529693983_38.64700744400597_7.268503686889999_38.6020916798.png,0
9.986642572096017_38.23425467119801_10.0165864149_38.2492265926.png,1
6.263798956573984_37.390532670005975_6.23385511377_37.3456169058.png,1
6.818074030781993_38.5126355838_6.803102109380001_38.5126355838.png,0
6.018407135686014_37.60177446970598_6.0483509784899985_37.556858705500005.png,1
13.752585254394022_37.43687912949801_13.797501018599998_37.451851050900004.png,1
9.921178079503983_38.34448759659602_9.891234236699999_38.3744314394.png,0
8.214714011695976_35.61068829049602_8.16979824749_35.6406321333.png,1
7.035442230201992_40.364404690705975_7.0204703088_40.3194889265.png,0
7.030418560960001_38.424732778094025_7.030418560960001_38.4696485423.png,0
9.640040540075976_41.873286624002_9.59512477587_41.858314702600005.png,1
10.5723047065_36.041427852596016_10.5723047065_36.071371695399996.png,0
10.558097626403985_39.78316297939602_10.5281537836_39.8131068222.png,1
13.597601411794022_38.089238391696014_13.642517175999998_38.119182234499995.png,0
7.194273570403984_39.865286818305975_7.1643297276_39.8203710541.png,0
14.203272408005978_39.19590360469602_14.158356643800001_39.2258474475.png,1
9.502976247953985_41.74859306690398_9.47303240515_41.7186492241.png,1
7.481590701495975_41.03050683330398_7.4366749372899985_41.0005629905.png,1
8.536753213968007_39.282337609002_8.551725135369999_39.267365687600005.png,1
5.235113122283674_40.015461717152945_5.21350249941_40.0351534251.png,0
13.696894671396016_39.315159086601994_13.7268385142_39.3001871652.png,0
12.308552413096015_37.63010519729403_12.338496255899999_37.6750209615.png,1
9.66572734969_39.573130037001995_9.66572734969_39.5581581156.png,1
10.533589532396016_37.50475148000199_10.5635333752_37.4897795586.png,0
13.438539377794024_39.482327959398006_13.483455142_39.4972998808.png,1
12.623336601201991_37.43800831679602_12.6083646798_37.4679521596.png,1
8.723175993368008_39.840529416_8.73814791477_39.840529416.png,0
5.267913750475976_41.088121353805974_5.222997986269999_41.0432055896.png,0
7.4265185921959755_37.57345473829602_7.381602827989999_37.6033985811.png,0
11.9625257933_39.06821053619602_11.9625257933_39.098154379.png,1
7.19057165925_35.43780275590199_7.19057165925_35.4228308345.png,0
9.045245002093985_35.00162506379403_9.01530115929_35.046540828000005.png,1
7.196102840476017_35.2944712687_7.226046683280001_35.2944712687.png,0
8.975200165794023_38.76332320500398_9.02011593_38.7333793622.png,1
5.542428502773984_37.6022764827_5.51248465997_37.6022764827.png,1
9.567551444255976_41.86481193649801_9.52263568005_41.8797838579.png,0
10.4180717415_38.18468405110199_10.4180717415_38.169712129699995.png,1
14.173328565201993_39.21087552609801_14.158356643800001_39.2258474475.png,1
11.669206425899999_39.611687417894025_11.669206425899999_39.6566031821.png,0
13.190041969394022_39.17841118390199_13.234957733599998_39.1634392625.png,1
12.094739154605977_37.77037991799602_12.0498233904_37.8003237608.png,1
7.65816033645_38.0946319154_7.65816033645_38.0946319154.png,1
14.315767868101993_39.104405027905976_14.300795946700001_39.0594892637.png,1
7.084271328608009_37.113285096598005_7.099243250010001_37.128257018.png,0
13.460681173896017_39.484797273902_13.490625016700001_39.4698253525.png,1
7.934041265305976_37.5456591429_7.8891255011_37.5456591429.png,1
8.693232150564024_39.855501337401996_8.73814791477_39.840529416.png,0
11.6514708203_37.11825316880199_11.6514708203_37.1032812474.png,1
14.368788106401992_37.890876313_14.353816185_37.890876313.png,1
7.421703015888006_40.955647226294026_7.4366749372899985_41.0005629905.png,0
8.943058777268007_38.763058156301994_8.95803069867_38.7480862349.png,1
7.0204703088_40.28954508369602_7.0204703088_40.3194889265.png,0
10.573069547805977_39.78316297939602_10.5281537836_39.8131068222.png,1
8.622015486905976_39.18373906570398_8.5770997227_39.1537952229.png,1
8.144390595844024_36.499928582503976_8.18930636005_36.469984739699996.png,1
8.606157197796016_38.1519350254_8.6361010406_38.1519350254.png,0
9.167738589814023_39.94288148589403_9.21265435402_39.9877972501.png,0
7.257489105054025_35.153448006894024_7.302404869260001_35.1983637711.png,0
5.633099087473984_37.55814764299402_5.60315524467_37.6030634072.png,1
9.21265435402_39.9877972501_9.21265435402_39.9877972501.png,0
6.476243827745976_37.675312962301994_6.43132806354_37.6603410409.png,1
8.95748548658_38.79207187440398_8.95748548658_38.7621280316.png,1
7.040944539768008_38.50089229840199_7.05591646117_38.485920377.png,1
13.467609183598007_39.467283175198006_13.482581105_39.4822550966.png,1
7.875052684425976_34.49308222639801_7.830136920219999_34.5080541478.png,0
11.482887773994022_41.55065354720398_11.527803538199999_41.5207097044.png,0
14.353816185_37.845960548794025_14.353816185_37.890876313.png,0
11.351358553894023_37.027644335598005_11.3962743181_37.042616257.png,1
14.30424554769801_39.28657118160199_14.319217469100002_39.2715992602.png,1
8.974778920698009_38.788625368801995_8.989750842100001_38.7736534474.png,0
9.116728385445976_38.69998520309602_9.07181262124_38.7299290459.png,1
11.445903868603983_39.87851441040398_11.415960025799999_39.8485705676.png,1
9.082878805663984_38.76506093110398_9.05293496286_38.7351170883.png,1
7.623623644414024_36.811639296696015_7.66853940862_36.841583139499996.png,1
9.597599025278008_39.738127682094024_9.61257094668_39.7830434463.png,1
8.139854404686016_35.59571636909403_8.16979824749_35.6406321333.png,1
9.025769031875976_38.6959824984_8.98085326767_38.6959824984.png,1
13.540839695505978_39.470010626202_13.495923931300002_39.4550387048.png,1
8.932033196810002_38.66567532530199_8.932033196810002_38.650703403899996.png,1
9.641605017935976_41.90007520990598_9.59668925373_41.855159445700004.png,0
5.618127166071992_37.63300725000398_5.60315524467_37.6030634072.png,1
6.003435214284022_37.586802548303986_6.0483509784899985_37.556858705500005.png,0
11.400988104398007_39.86354248900199_11.415960025799999_39.8485705676.png,0
9.550209011664023_41.858314702600005_9.59512477587_41.858314702600005.png,1
6.166252529113985_36.63106058289402_6.1363086863100005_36.6759763471.png,1
14.1543771073_38.654964902694026_14.1543771073_38.6998806669.png,1
6.887129244978008_37.74984814030199_6.9021011663800005_37.7348762189.png,1
7.0753343251659775_38.454676620898006_7.030418560960001_38.4696485423.png,0
11.628343275205975_37.382712061496015_11.583427510999998_37.412655904299996.png,0
9.389032186081993_41.60343135130199_9.37406026468_41.5884594299.png,1
7.268503686889999_38.587119758398_7.268503686889999_38.6020916798.png,0
9.082424583895977_38.76775485920398_9.03750881969_38.7378110164.png,1
10.711282636494023_38.72475851619402_10.756198400699999_38.7696742804.png,0
6.898105738404025_37.33993246940597_6.9430215026100015_37.2950167052.png,1
10.922017903201994_38.06646134270398_10.907045981800001_38.0365174999.png,1
10.613478415805975_39.220692457198005_10.568562651599999_39.2356643786.png,1
8.598111784454025_37.108130296805975_8.643027548660001_37.0632145326.png,1
8.970340914144025_38.78380600709602_9.015256678350001_38.8137498499.png,1
7.450599206415977_38.11101923010398_7.405683442210001_38.0810753873.png,0
9.341133257556017_42.05827750519403_9.37107710036_42.1031932694.png,1
8.214714011695976_35.6406321333_8.16979824749_35.6406321333.png,1
13.701626593196014_37.33730947339602_13.731570435999998_37.3672533162.png,1
5.208039367674024_37.442148748201994_5.25295513188_37.4271768268.png,1
11.080732066396017_39.6278996228_11.110675909200001_39.6278996228.png,1
11.371044261594022_39.8485705676_11.415960025799999_39.8485705676.png,1
11.400988104398007_39.8485705676_11.415960025799999_39.8485705676.png,1
7.9617961668440245_34.52669034489602_8.00671193105_34.5566341877.png,0
11.415960025799999_39.8485705676_11.415960025799999_39.8485705676.png,1
13.363904233598008_37.8923613595_13.378876155_37.8923613595.png,1
11.327736825105976_36.92974408779602_11.2828210609_36.9596879306.png,1
8.149867161193985_38.398507953703984_8.11992331839_38.3685641109.png,1
10.058602822998008_35.32903247380398_10.0735747444_35.299088631.png,0
7.065425423491992_38.43655796479403_7.05045350209_38.481473729.png,0
8.503978944286017_39.223355202794025_8.53392278709_39.268270967.png,1
11.843942059903984_39.1404087668_11.8139982171_39.1404087668.png,1
8.197856230403984_37.71646870639602_8.1679123876_37.7464125492.png,0
9.067906884261992_38.750089009701995_9.05293496286_38.7351170883.png,1
9.800641116866363_38.63117817513656_9.77979055862_38.658246372.png,1
9.634057374414024_39.94353734680398_9.67897313862_39.913593504.png,1
8.994002188453985_38.736873986701994_8.96405834565_38.7219020653.png,1
11.283488999905975_38.28139703419602_11.238573235699999_38.311340877.png,0
13.6709932967_37.36150988589403_13.6709932967_37.406425650100005.png,1
6.98589410147_36.39557647529602_6.98589410147_36.4255203181.png,1
6.275039668901992_35.219639032594024_6.2600677475_35.2645547968.png,0
7.065230998016016_36.62535789349602_7.09517484082_36.655301736300004.png,1
10.159818934696016_39.47693011750199_10.1897627775_39.4619581961.png,1
5.94989088571_37.14026049489801_5.94989088571_37.1552324163.png,0
6.640834841268007_38.3245737951_6.655806762669999_38.3245737951.png,0
9.019208005168007_38.842568075100004_9.03417992657_38.842568075100004.png,0
9.03750881969_38.78272678060598_9.03750881969_38.7378110164.png,1
9.719458082378008_34.713583607498_9.73443000378_34.728555528899996.png,0
9.003736902048008_38.77502478529801_9.01870882345_38.7899967067.png,1
11.035054805496015_39.147609595403985_11.0649986483_39.117665752600004.png,1
8.123771454603984_36.42751711239602_8.0938276118_36.4574609552.png,0
14.130893084805976_38.96053579299801_14.0859773206_38.9755077144.png,1
9.086784542641992_38.744900967301994_9.07181262124_38.7299290459.png,0
9.5268552421_41.925906815598005_9.5268552421_41.940878737.png,1
14.087235066400002_37.54644214800597_14.087235066400002_37.5015263838.png,1
9.552918152468008_41.937350978894024_9.56789007387_41.9822667431.png,1
8.511379053086015_39.24194514829602_8.54132289589_39.2718889911.png,1
9.351662534068009_36.30482941220398_9.36663445547_36.2748855694.png,0
12.514443503499999_38.79504024189602_12.514443503499999_38.8249840847.png,0
9.491942936026016_40.097819597594025_9.52188677883_40.1427353618.png,0
7.060362403763985_38.454676620898006_7.030418560960001_38.4696485423.png,0
9.005144008598007_38.77829512640597_9.02011593_38.7333793622.png,1
8.54030510688_39.219296927796016_8.54030510688_39.2492407706.png,1
8.924317170206017_38.79187333600199_8.95426101301_38.7769014146.png,0
8.433509950166146_36.33238437751751_8.454508522560001_36.3484995508.png,0
7.1101467622219925_36.62535789349602_7.09517484082_36.655301736300004.png,1
7.045390482361993_38.484620463701994_7.030418560960001_38.4696485423.png,0
8.887891423045975_43.8706580642_8.842975658839999_43.8706580642.png,1
7.407939147554025_37.15073713440199_7.452854911760001_37.135765213.png,0
10.89207406039801_37.991601735694026_10.907045981800001_38.0365174999.png,0
8.613083705856017_37.048242611198006_8.643027548660001_37.0632145326.png,1
13.729462749896015_39.66389789089403_13.7594065927_39.7088136551.png,1
7.246794532566015_38.08579443269602_7.276738375369999_38.1157382755.png,0
8.385098873768008_33.968452690803986_8.40007079517_33.938508848000005.png,0
9.003973646519999_39.0027426232_9.003973646519999_39.0027426232.png,0
10.392687142894024_38.30346647969801_10.4376029071_38.3184384011.png,0
9.082424583895977_38.752782937801996_9.03750881969_38.7378110164.png,0
11.3508873749_38.242096848901994_11.3508873749_38.2271249275.png,0
9.243112490886014_42.08730052979403_9.273056333689999_42.132216294.png,0
11.947553871898007_39.113126300401994_11.9625257933_39.098154379.png,1
4.048194121040002_41.9309280688_4.048194121040002_41.9309280688.png,0
7.035041615086015_38.465232198798006_7.064985457889999_38.4802041202.png,0
8.949086424248009_38.7219020653_8.96405834565_38.7219020653.png,1
10.833707951196017_38.278727085403986_10.863651794_38.248783242600005.png,0
9.458060483748008_41.703677302698004_9.47303240515_41.7186492241.png,1
9.022991120056016_38.780032852505975_9.05293496286_38.7351170883.png,1
9.536953329348009_41.83028313710597_9.551925250750001_41.7853673729.png,1
9.719458082378008_34.698611686096015_9.73443000378_34.728555528899996.png,0
13.774378514101992_39.67886981229602_13.7594065927_39.7088136551.png,0
7.088264909985977_38.4725189381_7.043349145780001_38.4725189381.png,0
8.972457407981992_38.73218418879602_8.95748548658_38.7621280316.png,1
9.794762480021992_38.62830252919602_9.77979055862_38.658246372.png,1
8.928086855866015_38.7480862349_8.95803069867_38.7480862349.png,1
11.527342685894023_41.504914651405976_11.5722584501_41.4599988872.png,0
14.353816185_37.875904391598006_14.353816185_37.890876313.png,1
7.058321067181993_38.4725189381_7.043349145780001_38.4725189381.png,0
10.483238019394024_39.8131068222_10.5281537836_39.8131068222.png,1
3.485644409793984_39.530965847501996_3.45570056699_39.5159939261.png,1
9.052838745154023_41.649639747100004_9.09775450936_41.649639747100004.png,1
9.292347744504024_42.215398972101994_9.33726350871_42.2004270507.png,0
9.588728924008008_41.875843008503985_9.60370084541_41.845899165700004.png,1
8.678258672385978_36.6806962392_8.633342908180001_36.6806962392.png,1
9.5268552421_41.95585065840199_9.5268552421_41.940878737.png,0
10.979542759705977_37.048888660605975_10.9346269955_37.0039728964.png,0
9.562165509256015_41.88935343840199_9.59210935206_41.874381516999996.png,1
6.546483106085977_37.485969795101994_6.50156734188_37.4709978737.png,1
6.446153862115977_38.38951702580597_6.40123809791_38.3446012616.png,1
13.473932205894023_39.523692144305976_13.5188479701_39.4787763801.png,0
6.975168132463368_38.56060238491848_6.93084850884_38.595896045.png,1
8.989750842100001_38.7736534474_8.989750842100001_38.7736534474.png,1
11.161396218896016_36.979640774103984_11.1913400617_36.949696931300004.png,1
13.850471849794024_39.75735636779602_13.895387614_39.7873002106.png,1
13.490625016700001_39.42490958829403_13.490625016700001_39.4698253525.png,0
9.327439168494024_38.307390863398005_9.3723549327_38.3223627848.png,1
5.684199695055977_37.3823169626_5.6392839308500005_37.3823169626.png,0
12.398129740696016_38.750234085205975_12.4280735835_38.705318321.png,0
11.14139943355654_39.654265693711274_11.1436010999_39.6325847592.png,1
9.030273080691993_35.03156890659801_9.01530115929_35.046540828000005.png,1
7.334215997528008_38.76001824339403_7.34918791893_38.804934007600004.png,1
8.495389342674024_39.234268849198_8.54030510688_39.2492407706.png,1
5.960225999241993_38.33748275840199_5.9452540778400005_38.322510836999996.png,1
9.325269128901992_42.19918979390199_9.3102972075_42.1842178725.png,1
9.33726350871_42.215398972101994_9.33726350871_42.2004270507.png,1
9.580860504393984_42.067393444198004_9.55091666159_42.0823653656.png,1
8.698129410434024_36.499420112501994_8.74304517464_36.4844481911.png,1
11.874902190396016_39.4494717129_11.9048460332_39.4494717129.png,1
9.632712461158464_41.85841178266826_9.59668925373_41.855159445700004.png,1
11.621526977496016_37.058365483194024_11.6514708203_37.1032812474.png,0
6.186881577374024_35.823607128498004_6.23179734158_35.8385790499.png,0
9.032694584426016_41.6874705216_9.06263842723_41.6874705216.png,1
7.000474718156017_38.4696485423_7.030418560960001_38.4696485423.png,1
9.064123769373984_38.79765231089403_9.03417992657_38.842568075100004.png,1
8.939289091608009_38.7769014146_8.95426101301_38.7769014146.png,1
8.503978944286017_39.28324288840199_8.53392278709_39.268270967.png,1
5.480372966638008_37.58178677440398_5.49534488804_37.5518429316.png,1
9.402298775503985_38.33733470620199_9.3723549327_38.3223627848.png,1
11.585948100696015_37.43268172469602_11.6158919435_37.4626255675.png,1
4.797632709433985_39.254777280398_4.76768886663_39.269749201799996.png,0
10.009539116998008_39.2131652933_10.0245110384_39.2131652933.png,1
8.517882213410001_39.298335192702_8.517882213410001_39.283363271300004.png,1
8.866697410960592_38.803351397335966_8.88268075989_38.7810019873.png,1
7.048405903915977_39.132502543796015_7.003490139710001_39.162446386599996.png,0
13.5148639098_39.436735217598006_13.5148639098_39.451707139.png,1
8.95803069867_38.73311431349801_8.95803069867_38.7480862349.png,0
8.886070110245976_37.928551719202_8.84115434604_37.913579797800004.png,1
9.250739291443983_42.52516814010398_9.220795448639999_42.4952242973.png,0
8.87096567770767_38.738876441874524_8.88268075989_38.7810019873.png,1
8.532854134811993_39.253419428496024_8.517882213410001_39.283363271300004.png,1
8.852736917086016_38.76603006589801_8.88268075989_38.7810019873.png,0
11.017783033603983_39.95335130810398_10.987839190799999_39.9234074653.png,1
10.32190019636584_39.92508022073239_10.3526409665_39.9574728242.png,0
10.118490508605976_35.34400439520597_10.0735747444_35.299088631.png,0
11.188516864105976_39.60264091639602_11.1436010999_39.6325847592.png,0
10.403099820098008_38.18468405110199_10.4180717415_38.169712129699995.png,1
9.51787068443_40.13484629069602_9.51787068443_40.1647901335.png,0
13.452637262196015_39.467283175198006_13.482581105_39.4822550966.png,1
11.6454398842_38.4188571016_11.6454398842_38.4188571016.png,1
9.446568588606016_34.450845395603984_9.47651243141_34.420901552800004.png,1
13.856366851998008_38.59177493739402_13.8713387734_38.636690701599996.png,1
7.068024777741991_38.4811126646_7.053052856339999_38.4811126646.png,1
5.98301240509_38.13172141809602_5.98301240509_38.1616652609.png,0
9.004236083766015_38.857539996502_9.03417992657_38.842568075100004.png,0
11.961860152196016_39.765049725998004_11.991803995_39.7800216474.png,1
9.007564976886016_38.72283909499801_9.03750881969_38.7378110164.png,1
10.562404042498008_37.059939430802_10.5773759639_37.0449675094.png,0
8.088363144284024_38.193701130798004_8.13327890849_38.2086730522.png,0
12.435986117705975_35.918617510998004_12.391070353499998_35.9335894324.png,0
5.243446342213984_39.990237660894024_5.21350249941_40.0351534251.png,1
9.557902471093984_40.07797896279402_9.52795862829_40.122894726999995.png,0
13.528370906205977_39.512271802201994_13.483455142_39.4972998808.png,1
8.66161555833_35.597781859294024_8.66161555833_35.6426976235.png,0
7.050414151603984_40.3194889265_7.0204703088_40.3194889265.png,0
10.069426802605976_39.18322145049602_10.0245110384_39.2131652933.png,1
9.729255964808008_34.7872968911_9.74422788621_34.7872968911.png,0
12.6021218327_39.06221063260398_12.6021218327_39.0322667898.png,1
8.659836552525977_34.60652056219402_8.614920788320001_34.651436326399995.png,0
8.591185276394024_38.107019261194026_8.6361010406_38.1519350254.png,1
10.833707951196017_38.20386747839403_10.863651794_38.248783242600005.png,0
9.677309173928007_34.7921192525_9.69228109533_34.7921192525.png,0
5.915310235036016_38.36742660120597_5.9452540778400005_38.322510836999996.png,1
13.524821127305977_39.46075169889801_13.4799053631_39.4757236203.png,1
11.977497714701991_39.143070143205975_11.9625257933_39.098154379.png,1
9.234514711556017_42.147744116300004_9.26445855436_42.147744116300004.png,0
6.1889393495640235_37.330644984398006_6.23385511377_37.3456169058.png,0
9.031127989986016_38.76183474189602_9.06107183279_38.7917785847.png,1
13.175757506596016_37.866085997502_13.2057013494_37.851114076100004.png,1
6.955472015796017_35.60326399570398_6.9854158586000015_35.5733201529.png,0
11.158573021301992_39.66252860200398_11.1436010999_39.6325847592.png,0
12.541420319598007_37.3118585142_12.556392241_37.3118585142.png,1
11.582988620296016_37.36596798050598_11.6129324631_37.321052216300004.png,0
14.277281152701994_38.486772585998004_14.262309231300001_38.5017445074.png,0
12.3059878852_37.852985304701996_12.3059878852_37.8380133833.png,0
14.042319302194025_37.54644214800597_14.087235066400002_37.5015263838.png,0
9.512986706888007_40.152838569803976_9.52795862829_40.122894726999995.png,0
9.091015675593985_38.776806663298004_9.06107183279_38.7917785847.png,1
7.543694680084022_39.779622508398006_7.588610444289999_39.7945944298.png,1
13.2058110304_37.77268330009801_13.2058110304_37.7876552215.png,1
13.81247294000199_37.43687912949801_13.797501018599998_37.451851050900004.png,1
8.919142581444024_38.766817829505975_8.96405834565_38.7219020653.png,1
7.109901222095975_38.51014796300398_7.064985457889999_38.4802041202.png,0
10.712314872298007_38.74781822090398_10.7272867937_38.7178743781.png,1
11.3744751246_37.467296421701995_11.3744751246_37.4523245003.png,1
8.628055627258009_37.018298768394025_8.643027548660001_37.0632145326.png,0
7.336687063784023_37.64831434530598_7.381602827989999_37.6033985811.png,1
10.136451965494023_35.296477063401994_10.1813677297_35.281505142.png,0
8.950909424866015_38.681010576998005_8.98085326767_38.6959824984.png,1
14.11283102989801_38.677103782594024_14.127802951300001_38.7220195468.png,0
8.621129119198008_38.107019261194026_8.6361010406_38.1519350254.png,1
11.797280849894024_39.55969143609403_11.8421966141_39.6046072003.png,0
11.606263349703985_37.3667248025_11.576319506900001_37.3667248025.png,1
11.389447046001992_37.4523245003_11.3744751246_37.4523245003.png,1
11.1437266727_39.634351544299996_11.1437266727_39.634351544299996.png,1
10.506158548924143_39.78220478796539_10.5281537836_39.8131068222.png,1
9.195765959045977_41.8440556364_9.15085019484_41.8440556364.png,1
9.511883320698008_41.98579450120597_9.5268552421_41.940878737.png,1
8.479233598903985_36.19775021470199_8.4492897561_36.1827782933.png,1
7.498288535658009_37.66110975690199_7.513260457060001_37.6461378355.png,1
9.345056282184023_34.45603376540598_9.38997204639_34.4111180012.png,0
11.460875790005975_39.86354248900199_11.415960025799999_39.8485705676.png,0
8.111862985574415_37.74316333030629_8.11835892139_37.711581489000004.png,1
12.383412020105975_37.704964804303984_12.338496255899999_37.6750209615.png,1
11.9625257933_39.098154379_11.9625257933_39.098154379.png,0
9.068490247225977_38.7842487086_9.02357448302_38.7842487086.png,1
9.07181262124_38.71495712449801_9.07181262124_38.7299290459.png,1
7.676856953363985_34.271255846101994_7.646913110560001_34.2562839247.png,0
7.050414151603984_40.34943276930398_7.0204703088_40.3194889265.png,0
9.648232710906822_39.75986973720943_9.61257094668_39.7830434463.png,1
12.916947447474902_36.96322557738831_12.878057526900001_36.9851395735.png,1
8.994002188453985_38.676986301094026_8.96405834565_38.7219020653.png,1
8.968945164953984_40.42653314829403_8.93900132215_40.4714489125.png,1
6.246181108224025_37.4818442988_6.291096872430002_37.4818442988.png,1
8.149280309460003_38.81564619179801_8.149280309460003_38.8306181132.png,1
